InstrumentID,ExchangeID,ProductID,ProductClass,UnderlyingExchangeID,UnderlyingInstrID,InstrumentID2,ExchangeID2,ProductID2,ProductClass2,UnderlyingExchangeID2,UnderlyingInstrID2,PriceTick,ExpireDate,Symbol
SP pp1709&pp1709,DCE,SP pp&pp,Combination,DCE,,SP PP1709&PP1709,DCE,SP PP&PP,COMBINATION,DCE,,1.0,,DCE.SP PP1709&PP1709
SP pp1709&pp1805,DCE,SP pp&pp,Combination,DCE,,SP PP1709&PP1805,DCE,SP PP&PP,COMBINATION,DCE,,1.0,,DCE.SP PP1709&PP1805
SPD LR803&LR805,CZCE,SPD LR&LR,Combination,CZCE,,SPD LR803&LR805,CZCE,SPD LR&LR,COMBINATION,CZCE,,1.0,,CZCE.SPD LR803&LR805
SP cs1709&cs1801,DCE,SP cs&cs,Combination,DCE,,SP CS1709&CS1801,DCE,SP CS&CS,COMBINATION,DCE,,1.0,,DCE.SP CS1709&CS1801
SP cs1709&cs1709,DCE,SP cs&cs,Combination,DCE,,SP CS1709&CS1709,DCE,SP CS&CS,COMBINATION,DCE,,1.0,,DCE.SP CS1709&CS1709
SP cs1709&cs1805,DCE,SP cs&cs,Combination,DCE,,SP CS1709&CS1805,DCE,SP CS&CS,COMBINATION,DCE,,1.0,,DCE.SP CS1709&CS1805
SP b1709&b1805,DCE,SP b&b,Combination,DCE,,SP B1709&B1805,DCE,SP B&B,COMBINATION,DCE,,1.0,,DCE.SP B1709&B1805
SP b1709&b1801,DCE,SP b&b,Combination,DCE,,SP B1709&B1801,DCE,SP B&B,COMBINATION,DCE,,1.0,,DCE.SP B1709&B1801
SPD TA711&TA804,CZCE,SPD TA&TA,Combination,CZCE,,SPD TA711&TA804,CZCE,SPD TA&TA,COMBINATION,CZCE,,2.0,,CZCE.SPD TA711&TA804
SPD TA711&TA805,CZCE,SPD TA&TA,Combination,CZCE,,SPD TA711&TA805,CZCE,SPD TA&TA,COMBINATION,CZCE,,2.0,,CZCE.SPD TA711&TA805
SPD TA711&TA806,CZCE,SPD TA&TA,Combination,CZCE,,SPD TA711&TA806,CZCE,SPD TA&TA,COMBINATION,CZCE,,2.0,,CZCE.SPD TA711&TA806
SPD TA711&TA801,CZCE,SPD TA&TA,Combination,CZCE,,SPD TA711&TA801,CZCE,SPD TA&TA,COMBINATION,CZCE,,2.0,,CZCE.SPD TA711&TA801
SPD TA711&TA712,CZCE,SPD TA&TA,Combination,CZCE,,SPD TA711&TA712,CZCE,SPD TA&TA,COMBINATION,CZCE,,2.0,,CZCE.SPD TA711&TA712
SPD TA711&TA803,CZCE,SPD TA&TA,Combination,CZCE,,SPD TA711&TA803,CZCE,SPD TA&TA,COMBINATION,CZCE,,2.0,,CZCE.SPD TA711&TA803
SPD TA711&TA802,CZCE,SPD TA&TA,Combination,CZCE,,SPD TA711&TA802,CZCE,SPD TA&TA,COMBINATION,CZCE,,2.0,,CZCE.SPD TA711&TA802
SP bb1709&bb1805,DCE,SP bb&bb,Combination,DCE,,SP BB1709&BB1805,DCE,SP BB&BB,COMBINATION,DCE,,0.05,,DCE.SP BB1709&BB1805
SP bb1709&bb1801,DCE,SP bb&bb,Combination,DCE,,SP BB1709&BB1801,DCE,SP BB&BB,COMBINATION,DCE,,0.05,,DCE.SP BB1709&BB1801
SPD RI707&RI803,CZCE,SPD RI&RI,Combination,CZCE,,SPD RI707&RI803,CZCE,SPD RI&RI,COMBINATION,CZCE,,1.0,,CZCE.SPD RI707&RI803
SPD RI707&RI801,CZCE,SPD RI&RI,Combination,CZCE,,SPD RI707&RI801,CZCE,SPD RI&RI,COMBINATION,CZCE,,1.0,,CZCE.SPD RI707&RI801
SPD RI707&RI709,CZCE,SPD RI&RI,Combination,CZCE,,SPD RI707&RI709,CZCE,SPD RI&RI,COMBINATION,CZCE,,1.0,,CZCE.SPD RI707&RI709
SPD RI707&RI711,CZCE,SPD RI&RI,Combination,CZCE,,SPD RI707&RI711,CZCE,SPD RI&RI,COMBINATION,CZCE,,1.0,,CZCE.SPD RI707&RI711
SPD RI707&RI805,CZCE,SPD RI&RI,Combination,CZCE,,SPD RI707&RI805,CZCE,SPD RI&RI,COMBINATION,CZCE,,1.0,,CZCE.SPD RI707&RI805
SPD TA804&TA805,CZCE,SPD TA&TA,Combination,CZCE,,SPD TA804&TA805,CZCE,SPD TA&TA,COMBINATION,CZCE,,2.0,,CZCE.SPD TA804&TA805
SPD TA804&TA806,CZCE,SPD TA&TA,Combination,CZCE,,SPD TA804&TA806,CZCE,SPD TA&TA,COMBINATION,CZCE,,2.0,,CZCE.SPD TA804&TA806
SPC fb1805&bb1805,DCE,SPC fb&bb,Combination,DCE,,SPC FB1805&BB1805,DCE,SPC FB&BB,COMBINATION,DCE,,0.05,,DCE.SPC FB1805&BB1805
SP jd1801&jd1803,DCE,SP jd&jd,Combination,DCE,,SP JD1801&JD1803,DCE,SP JD&JD,COMBINATION,DCE,,1.0,,DCE.SP JD1801&JD1803
SP jd1801&jd1805,DCE,SP jd&jd,Combination,DCE,,SP JD1801&JD1805,DCE,SP JD&JD,COMBINATION,DCE,,1.0,,DCE.SP JD1801&JD1805
SP jd1801&jd1804,DCE,SP jd&jd,Combination,DCE,,SP JD1801&JD1804,DCE,SP JD&JD,COMBINATION,DCE,,1.0,,DCE.SP JD1801&JD1804
SP jd1801&jd1801,DCE,SP jd&jd,Combination,DCE,,SP JD1801&JD1801,DCE,SP JD&JD,COMBINATION,DCE,,1.0,,DCE.SP JD1801&JD1801
SP jd1801&jd1802,DCE,SP jd&jd,Combination,DCE,,SP JD1801&JD1802,DCE,SP JD&JD,COMBINATION,DCE,,1.0,,DCE.SP JD1801&JD1802
SPD RM708&RM803,CZCE,SPD RM&RM,Combination,CZCE,,SPD RM708&RM803,CZCE,SPD RM&RM,COMBINATION,CZCE,,1.0,,CZCE.SPD RM708&RM803
SPD RM708&RM711,CZCE,SPD RM&RM,Combination,CZCE,,SPD RM708&RM711,CZCE,SPD RM&RM,COMBINATION,CZCE,,1.0,,CZCE.SPD RM708&RM711
SPD RM708&RM801,CZCE,SPD RM&RM,Combination,CZCE,,SPD RM708&RM801,CZCE,SPD RM&RM,COMBINATION,CZCE,,1.0,,CZCE.SPD RM708&RM801
SPD RM708&RM709,CZCE,SPD RM&RM,Combination,CZCE,,SPD RM708&RM709,CZCE,SPD RM&RM,COMBINATION,CZCE,,1.0,,CZCE.SPD RM708&RM709
SPD RM708&RM805,CZCE,SPD RM&RM,Combination,CZCE,,SPD RM708&RM805,CZCE,SPD RM&RM,COMBINATION,CZCE,,1.0,,CZCE.SPD RM708&RM805
SPD RM707&RM805,CZCE,SPD RM&RM,Combination,CZCE,,SPD RM707&RM805,CZCE,SPD RM&RM,COMBINATION,CZCE,,1.0,,CZCE.SPD RM707&RM805
SPD RM707&RM801,CZCE,SPD RM&RM,Combination,CZCE,,SPD RM707&RM801,CZCE,SPD RM&RM,COMBINATION,CZCE,,1.0,,CZCE.SPD RM707&RM801
SPD RM707&RM711,CZCE,SPD RM&RM,Combination,CZCE,,SPD RM707&RM711,CZCE,SPD RM&RM,COMBINATION,CZCE,,1.0,,CZCE.SPD RM707&RM711
SPD RM707&RM709,CZCE,SPD RM&RM,Combination,CZCE,,SPD RM707&RM709,CZCE,SPD RM&RM,COMBINATION,CZCE,,1.0,,CZCE.SPD RM707&RM709
SPD RM707&RM708,CZCE,SPD RM&RM,Combination,CZCE,,SPD RM707&RM708,CZCE,SPD RM&RM,COMBINATION,CZCE,,1.0,,CZCE.SPD RM707&RM708
SPD RM707&RM803,CZCE,SPD RM&RM,Combination,CZCE,,SPD RM707&RM803,CZCE,SPD RM&RM,COMBINATION,CZCE,,1.0,,CZCE.SPD RM707&RM803
IPS SF712&SM712,CZCE,IPS SF&SM,Combination,CZCE,,IPS SF712&SM712,CZCE,IPS SF&SM,COMBINATION,CZCE,,2.0,,CZCE.IPS SF712&SM712
SPD SF712&SF803,CZCE,SPD SF&SF,Combination,CZCE,,SPD SF712&SF803,CZCE,SPD SF&SF,COMBINATION,CZCE,,2.0,,CZCE.SPD SF712&SF803
SPD SF712&SF804,CZCE,SPD SF&SF,Combination,CZCE,,SPD SF712&SF804,CZCE,SPD SF&SF,COMBINATION,CZCE,,2.0,,CZCE.SPD SF712&SF804
SPD SF712&SF805,CZCE,SPD SF&SF,Combination,CZCE,,SPD SF712&SF805,CZCE,SPD SF&SF,COMBINATION,CZCE,,2.0,,CZCE.SPD SF712&SF805
SPD SF712&SF802,CZCE,SPD SF&SF,Combination,CZCE,,SPD SF712&SF802,CZCE,SPD SF&SF,COMBINATION,CZCE,,2.0,,CZCE.SPD SF712&SF802
SPD SF712&SF801,CZCE,SPD SF&SF,Combination,CZCE,,SPD SF712&SF801,CZCE,SPD SF&SF,COMBINATION,CZCE,,2.0,,CZCE.SPD SF712&SF801
SPD SF712&SF806,CZCE,SPD SF&SF,Combination,CZCE,,SPD SF712&SF806,CZCE,SPD SF&SF,COMBINATION,CZCE,,2.0,,CZCE.SPD SF712&SF806
SPD MA801&MA804,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA801&MA804,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA801&MA804
SPD MA801&MA805,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA801&MA805,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA801&MA805
SPD MA801&MA806,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA801&MA806,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA801&MA806
SPD MA801&MA803,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA801&MA803,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA801&MA803
SPD MA801&MA802,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA801&MA802,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA801&MA802
IPS SF805&SM805,CZCE,IPS SF&SM,Combination,CZCE,,IPS SF805&SM805,CZCE,IPS SF&SM,COMBINATION,CZCE,,2.0,,CZCE.IPS SF805&SM805
SPD SF805&SF806,CZCE,SPD SF&SF,Combination,CZCE,,SPD SF805&SF806,CZCE,SPD SF&SF,COMBINATION,CZCE,,2.0,,CZCE.SPD SF805&SF806
SPD CF709&CF711,CZCE,SPD CF&CF,Combination,CZCE,,SPD CF709&CF711,CZCE,SPD CF&CF,COMBINATION,CZCE,,5.0,,CZCE.SPD CF709&CF711
SPD CF709&CF801,CZCE,SPD CF&CF,Combination,CZCE,,SPD CF709&CF801,CZCE,SPD CF&CF,COMBINATION,CZCE,,5.0,,CZCE.SPD CF709&CF801
SPD CF709&CF805,CZCE,SPD CF&CF,Combination,CZCE,,SPD CF709&CF805,CZCE,SPD CF&CF,COMBINATION,CZCE,,5.0,,CZCE.SPD CF709&CF805
SPD CF709&CF803,CZCE,SPD CF&CF,Combination,CZCE,,SPD CF709&CF803,CZCE,SPD CF&CF,COMBINATION,CZCE,,5.0,,CZCE.SPD CF709&CF803
IPS SF804&SM804,CZCE,IPS SF&SM,Combination,CZCE,,IPS SF804&SM804,CZCE,IPS SF&SM,COMBINATION,CZCE,,2.0,,CZCE.IPS SF804&SM804
SPD SF804&SF805,CZCE,SPD SF&SF,Combination,CZCE,,SPD SF804&SF805,CZCE,SPD SF&SF,COMBINATION,CZCE,,2.0,,CZCE.SPD SF804&SF805
SPD SF804&SF806,CZCE,SPD SF&SF,Combination,CZCE,,SPD SF804&SF806,CZCE,SPD SF&SF,COMBINATION,CZCE,,2.0,,CZCE.SPD SF804&SF806
SP bb1801&bb1805,DCE,SP bb&bb,Combination,DCE,,SP BB1801&BB1805,DCE,SP BB&BB,COMBINATION,DCE,,0.05,,DCE.SP BB1801&BB1805
SPD ZC711&ZC807,CZCE,SPD ZC&ZC,Combination,CZCE,,SPD ZC711&ZC807,CZCE,SPD ZC&ZC,COMBINATION,CZCE,,0.2,,CZCE.SPD ZC711&ZC807
SPD ZC711&ZC806,CZCE,SPD ZC&ZC,Combination,CZCE,,SPD ZC711&ZC806,CZCE,SPD ZC&ZC,COMBINATION,CZCE,,0.2,,CZCE.SPD ZC711&ZC806
SPD ZC711&ZC803,CZCE,SPD ZC&ZC,Combination,CZCE,,SPD ZC711&ZC803,CZCE,SPD ZC&ZC,COMBINATION,CZCE,,0.2,,CZCE.SPD ZC711&ZC803
SPD ZC711&ZC804,CZCE,SPD ZC&ZC,Combination,CZCE,,SPD ZC711&ZC804,CZCE,SPD ZC&ZC,COMBINATION,CZCE,,0.2,,CZCE.SPD ZC711&ZC804
SPD ZC711&ZC805,CZCE,SPD ZC&ZC,Combination,CZCE,,SPD ZC711&ZC805,CZCE,SPD ZC&ZC,COMBINATION,CZCE,,0.2,,CZCE.SPD ZC711&ZC805
SPD ZC711&ZC712,CZCE,SPD ZC&ZC,Combination,CZCE,,SPD ZC711&ZC712,CZCE,SPD ZC&ZC,COMBINATION,CZCE,,0.2,,CZCE.SPD ZC711&ZC712
SPD ZC711&ZC801,CZCE,SPD ZC&ZC,Combination,CZCE,,SPD ZC711&ZC801,CZCE,SPD ZC&ZC,COMBINATION,CZCE,,0.2,,CZCE.SPD ZC711&ZC801
SPD ZC711&ZC802,CZCE,SPD ZC&ZC,Combination,CZCE,,SPD ZC711&ZC802,CZCE,SPD ZC&ZC,COMBINATION,CZCE,,0.2,,CZCE.SPD ZC711&ZC802
SPD FG712&FG806,CZCE,SPD FG&FG,Combination,CZCE,,SPD FG712&FG806,CZCE,SPD FG&FG,COMBINATION,CZCE,,1.0,,CZCE.SPD FG712&FG806
SPD FG712&FG803,CZCE,SPD FG&FG,Combination,CZCE,,SPD FG712&FG803,CZCE,SPD FG&FG,COMBINATION,CZCE,,1.0,,CZCE.SPD FG712&FG803
SPD FG712&FG802,CZCE,SPD FG&FG,Combination,CZCE,,SPD FG712&FG802,CZCE,SPD FG&FG,COMBINATION,CZCE,,1.0,,CZCE.SPD FG712&FG802
SPD FG712&FG801,CZCE,SPD FG&FG,Combination,CZCE,,SPD FG712&FG801,CZCE,SPD FG&FG,COMBINATION,CZCE,,1.0,,CZCE.SPD FG712&FG801
SPD FG712&FG804,CZCE,SPD FG&FG,Combination,CZCE,,SPD FG712&FG804,CZCE,SPD FG&FG,COMBINATION,CZCE,,1.0,,CZCE.SPD FG712&FG804
SPD FG712&FG805,CZCE,SPD FG&FG,Combination,CZCE,,SPD FG712&FG805,CZCE,SPD FG&FG,COMBINATION,CZCE,,1.0,,CZCE.SPD FG712&FG805
SPD SM801&SM806,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM801&SM806,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM801&SM806
SPD SM801&SM803,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM801&SM803,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM801&SM803
SPD SM801&SM802,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM801&SM802,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM801&SM802
SPD SM801&SM804,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM801&SM804,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM801&SM804
SPD SM801&SM805,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM801&SM805,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM801&SM805
SPC c1709&cs1805,DCE,SPC c&cs,Combination,DCE,,SPC C1709&CS1805,DCE,SPC C&CS,COMBINATION,DCE,,1.0,,DCE.SPC C1709&CS1805
SP c1709&c1709,DCE,SP c&c,Combination,DCE,,SP C1709&C1709,DCE,SP C&C,COMBINATION,DCE,,1.0,,DCE.SP C1709&C1709
SPC c1709&cs1701,DCE,SPC c&cs,Combination,DCE,,SPC C1709&CS1701,DCE,SPC C&CS,COMBINATION,DCE,,1.0,,DCE.SPC C1709&CS1701
SPC c1709&cs1709,DCE,SPC c&cs,Combination,DCE,,SPC C1709&CS1709,DCE,SPC C&CS,COMBINATION,DCE,,1.0,,DCE.SPC C1709&CS1709
SP c1709&c1805,DCE,SP c&c,Combination,DCE,,SP C1709&C1805,DCE,SP C&C,COMBINATION,DCE,,1.0,,DCE.SP C1709&C1805
SPC c1709&cs1705,DCE,SPC c&cs,Combination,DCE,,SPC C1709&CS1705,DCE,SPC C&CS,COMBINATION,DCE,,1.0,,DCE.SPC C1709&CS1705
SPC c1709&cs1801,DCE,SPC c&cs,Combination,DCE,,SPC C1709&CS1801,DCE,SPC C&CS,COMBINATION,DCE,,1.0,,DCE.SPC C1709&CS1801
SP c1709&c1801,DCE,SP c&c,Combination,DCE,,SP C1709&C1801,DCE,SP C&C,COMBINATION,DCE,,1.0,,DCE.SP C1709&C1801
SP jm1801&jm1805,DCE,SP jm&jm,Combination,DCE,,SP JM1801&JM1805,DCE,SP JM&JM,COMBINATION,DCE,,0.5,,DCE.SP JM1801&JM1805
SP jm1801&jm1801,DCE,SP jm&jm,Combination,DCE,,SP JM1801&JM1801,DCE,SP JM&JM,COMBINATION,DCE,,0.5,,DCE.SP JM1801&JM1801
SPD TA805&TA806,CZCE,SPD TA&TA,Combination,CZCE,,SPD TA805&TA806,CZCE,SPD TA&TA,COMBINATION,CZCE,,2.0,,CZCE.SPD TA805&TA806
SPD PM801&PM805,CZCE,SPD PM&PM,Combination,CZCE,,SPD PM801&PM805,CZCE,SPD PM&PM,COMBINATION,CZCE,,1.0,,CZCE.SPD PM801&PM805
SPD PM801&PM803,CZCE,SPD PM&PM,Combination,CZCE,,SPD PM801&PM803,CZCE,SPD PM&PM,COMBINATION,CZCE,,1.0,,CZCE.SPD PM801&PM803
SP b1801&b1805,DCE,SP b&b,Combination,DCE,,SP B1801&B1805,DCE,SP B&B,COMBINATION,DCE,,1.0,,DCE.SP B1801&B1805
SPD CF801&CF803,CZCE,SPD CF&CF,Combination,CZCE,,SPD CF801&CF803,CZCE,SPD CF&CF,COMBINATION,CZCE,,5.0,,CZCE.SPD CF801&CF803
SPD CF801&CF805,CZCE,SPD CF&CF,Combination,CZCE,,SPD CF801&CF805,CZCE,SPD CF&CF,COMBINATION,CZCE,,5.0,,CZCE.SPD CF801&CF805
SPD MA711&MA804,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA711&MA804,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA711&MA804
SPD MA711&MA805,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA711&MA805,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA711&MA805
SPD MA711&MA801,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA711&MA801,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA711&MA801
SPD MA711&MA712,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA711&MA712,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA711&MA712
SPD MA711&MA806,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA711&MA806,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA711&MA806
SPD MA711&MA803,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA711&MA803,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA711&MA803
SPD MA711&MA802,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA711&MA802,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA711&MA802
SPD TA803&TA804,CZCE,SPD TA&TA,Combination,CZCE,,SPD TA803&TA804,CZCE,SPD TA&TA,COMBINATION,CZCE,,2.0,,CZCE.SPD TA803&TA804
SPD TA803&TA806,CZCE,SPD TA&TA,Combination,CZCE,,SPD TA803&TA806,CZCE,SPD TA&TA,COMBINATION,CZCE,,2.0,,CZCE.SPD TA803&TA806
SPD TA803&TA805,CZCE,SPD TA&TA,Combination,CZCE,,SPD TA803&TA805,CZCE,SPD TA&TA,COMBINATION,CZCE,,2.0,,CZCE.SPD TA803&TA805
SPD SM711&SM805,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM711&SM805,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM711&SM805
SPD SM711&SM803,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM711&SM803,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM711&SM803
SPD SM711&SM802,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM711&SM802,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM711&SM802
SPD SM711&SM801,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM711&SM801,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM711&SM801
SPD SM711&SM712,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM711&SM712,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM711&SM712
SPD SM711&SM804,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM711&SM804,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM711&SM804
SPD SM711&SM806,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM711&SM806,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM711&SM806
SP j1801&j1805,DCE,SP j&j,Combination,DCE,,SP J1801&J1805,DCE,SP J&J,COMBINATION,DCE,,0.5,,DCE.SP J1801&J1805
SPC j1801&jm1705,DCE,SPC j&jm,Combination,DCE,,SPC J1801&JM1705,DCE,SPC J&JM,COMBINATION,DCE,,0.5,,DCE.SPC J1801&JM1705
SPC j1801&jm1801,DCE,SPC j&jm,Combination,DCE,,SPC J1801&JM1801,DCE,SPC J&JM,COMBINATION,DCE,,0.5,,DCE.SPC J1801&JM1801
SPC j1801&jm1709,DCE,SPC j&jm,Combination,DCE,,SPC J1801&JM1709,DCE,SPC J&JM,COMBINATION,DCE,,0.5,,DCE.SPC J1801&JM1709
SP j1801&j1801,DCE,SP j&j,Combination,DCE,,SP J1801&J1801,DCE,SP J&J,COMBINATION,DCE,,0.5,,DCE.SP J1801&J1801
SPD FG802&FG806,CZCE,SPD FG&FG,Combination,CZCE,,SPD FG802&FG806,CZCE,SPD FG&FG,COMBINATION,CZCE,,1.0,,CZCE.SPD FG802&FG806
SPD FG802&FG805,CZCE,SPD FG&FG,Combination,CZCE,,SPD FG802&FG805,CZCE,SPD FG&FG,COMBINATION,CZCE,,1.0,,CZCE.SPD FG802&FG805
SPD FG802&FG803,CZCE,SPD FG&FG,Combination,CZCE,,SPD FG802&FG803,CZCE,SPD FG&FG,COMBINATION,CZCE,,1.0,,CZCE.SPD FG802&FG803
SPD FG802&FG804,CZCE,SPD FG&FG,Combination,CZCE,,SPD FG802&FG804,CZCE,SPD FG&FG,COMBINATION,CZCE,,1.0,,CZCE.SPD FG802&FG804
SP pp1801&pp1801,DCE,SP pp&pp,Combination,DCE,,SP PP1801&PP1801,DCE,SP PP&PP,COMBINATION,DCE,,1.0,,DCE.SP PP1801&PP1801
SP pp1801&pp1805,DCE,SP pp&pp,Combination,DCE,,SP PP1801&PP1805,DCE,SP PP&PP,COMBINATION,DCE,,1.0,,DCE.SP PP1801&PP1805
SPC y1801&p1709,DCE,SPC y&p,Combination,DCE,,SPC Y1801&P1709,DCE,SPC Y&P,COMBINATION,DCE,,2.0,,DCE.SPC Y1801&P1709
SP y1801&y1801,DCE,SP y&y,Combination,DCE,,SP Y1801&Y1801,DCE,SP Y&Y,COMBINATION,DCE,,2.0,,DCE.SP Y1801&Y1801
SPC y1801&p1705,DCE,SPC y&p,Combination,DCE,,SPC Y1801&P1705,DCE,SPC Y&P,COMBINATION,DCE,,2.0,,DCE.SPC Y1801&P1705
SPC y1801&p1801,DCE,SPC y&p,Combination,DCE,,SPC Y1801&P1801,DCE,SPC Y&P,COMBINATION,DCE,,2.0,,DCE.SPC Y1801&P1801
SP y1801&y1805,DCE,SP y&y,Combination,DCE,,SP Y1801&Y1805,DCE,SP Y&Y,COMBINATION,DCE,,2.0,,DCE.SP Y1801&Y1805
SPD SM805&SM806,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM805&SM806,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM805&SM806
SP m1707&m1711,DCE,SP m&m,Combination,DCE,,SP M1707&M1711,DCE,SP M&M,COMBINATION,DCE,,1.0,,DCE.SP M1707&M1711
SP m1707&m1709,DCE,SP m&m,Combination,DCE,,SP M1707&M1709,DCE,SP M&M,COMBINATION,DCE,,1.0,,DCE.SP M1707&M1709
SP m1707&m1708,DCE,SP m&m,Combination,DCE,,SP M1707&M1708,DCE,SP M&M,COMBINATION,DCE,,1.0,,DCE.SP M1707&M1708
SP m1707&m1712,DCE,SP m&m,Combination,DCE,,SP M1707&M1712,DCE,SP M&M,COMBINATION,DCE,,1.0,,DCE.SP M1707&M1712
SPD OI801&OI805,CZCE,SPD OI&OI,Combination,CZCE,,SPD OI801&OI805,CZCE,SPD OI&OI,COMBINATION,CZCE,,2.0,,CZCE.SPD OI801&OI805
SPD OI801&OI803,CZCE,SPD OI&OI,Combination,CZCE,,SPD OI801&OI803,CZCE,SPD OI&OI,COMBINATION,CZCE,,2.0,,CZCE.SPD OI801&OI803
SP jd1711&jd1712,DCE,SP jd&jd,Combination,DCE,,SP JD1711&JD1712,DCE,SP JD&JD,COMBINATION,DCE,,1.0,,DCE.SP JD1711&JD1712
SPD CF711&CF801,CZCE,SPD CF&CF,Combination,CZCE,,SPD CF711&CF801,CZCE,SPD CF&CF,COMBINATION,CZCE,,5.0,,CZCE.SPD CF711&CF801
SPD CF711&CF805,CZCE,SPD CF&CF,Combination,CZCE,,SPD CF711&CF805,CZCE,SPD CF&CF,COMBINATION,CZCE,,5.0,,CZCE.SPD CF711&CF805
SPD CF711&CF803,CZCE,SPD CF&CF,Combination,CZCE,,SPD CF711&CF803,CZCE,SPD CF&CF,COMBINATION,CZCE,,5.0,,CZCE.SPD CF711&CF803
SP jd1712&jd1801,DCE,SP jd&jd,Combination,DCE,,SP JD1712&JD1801,DCE,SP JD&JD,COMBINATION,DCE,,1.0,,DCE.SP JD1712&JD1801
SP jd1710&jd1801,DCE,SP jd&jd,Combination,DCE,,SP JD1710&JD1801,DCE,SP JD&JD,COMBINATION,DCE,,1.0,,DCE.SP JD1710&JD1801
SP jd1710&jd1805,DCE,SP jd&jd,Combination,DCE,,SP JD1710&JD1805,DCE,SP JD&JD,COMBINATION,DCE,,1.0,,DCE.SP JD1710&JD1805
SP jd1710&jd1711,DCE,SP jd&jd,Combination,DCE,,SP JD1710&JD1711,DCE,SP JD&JD,COMBINATION,DCE,,1.0,,DCE.SP JD1710&JD1711
SP jd1710&jd1710,DCE,SP jd&jd,Combination,DCE,,SP JD1710&JD1710,DCE,SP JD&JD,COMBINATION,DCE,,1.0,,DCE.SP JD1710&JD1710
SPD ZC802&ZC803,CZCE,SPD ZC&ZC,Combination,CZCE,,SPD ZC802&ZC803,CZCE,SPD ZC&ZC,COMBINATION,CZCE,,0.2,,CZCE.SPD ZC802&ZC803
SPD ZC802&ZC806,CZCE,SPD ZC&ZC,Combination,CZCE,,SPD ZC802&ZC806,CZCE,SPD ZC&ZC,COMBINATION,CZCE,,0.2,,CZCE.SPD ZC802&ZC806
